"title_name","title_provider","title_provider_location","description","all_logos","all_reviews","website_url","page_url"
"Bedrock AI","","Canada","Explore Bedrock AI’s datasets, databases, and data feeds.
The supported pricing models for Bedrock AI’s data are available by getting in contact with them via Datarade.
Bedrock AI offers free samples for individual data requirements.
Get talking to a member of the Bedrock AI team to receive custom pricing options,
                information about data subscription fees, and quotes for Bedrock AI’s data offering tailored to your use case.","","","https://bedrock-ai.com/","https://datarade.ai/data-providers/bedrock-ai/
"
"B2BLeadlab","","Germany","Explore B2BLeadlab’s datasets, databases, and data feeds.
B2BLeadlab’s APIs and datasets range in cost from €500 / month to
          €10,000 / purchase.
B2BLeadlab offers free samples for individual data requirements.
Get talking to a member of the B2BLeadlab team to receive custom pricing options,
                information about data subscription fees, and quotes for B2BLeadlab’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/b2bleadlab","https://datarade.ai/data-providers/b2bleadlab/
"
"SiteScore","","USA","Explore SiteScore’s datasets, databases, and data feeds.
SiteScore’s APIs and datasets range in cost from $10 / purchase to
          $500 / purchase.
SiteScore offers free samples for individual data requirements.
Get talking to a member of the SiteScore team to receive custom pricing options,
                information about data subscription fees, and quotes for SiteScore’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/sitescore","https://datarade.ai/data-providers/sitescore/
"
"Listkit","","USA","Explore Listkit’s datasets, databases, and data feeds.
100 contacts ($1.50 each) - $150
250 contacts ($1.20 each) - $300
500 contacts ($1.00 each) - $500 
500+ contacts - Inquire


        The supported pricing models for Listkit’s data are available by getting in contact with them via Datarade.
Listkit offers free samples for individual data requirements.
Get talking to a member of the Listkit team to receive custom pricing options,
                information about data subscription fees, and quotes for Listkit’s data offering tailored to your use case.","","","https://www.listkit.io","https://datarade.ai/data-providers/listkit/
"
"Baromitr","","USA","Explore Baromitr’s datasets, databases, and data feeds.
The supported pricing models for Baromitr’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Baromitr team to receive custom pricing options,
                information about data subscription fees, and quotes for Baromitr’s data offering tailored to your use case.","","","https://www.baromitr.com","https://datarade.ai/data-providers/baromitr/
"
"Versium","","USA","Explore Versium’s datasets, databases, and data feeds.
Pricing varies from transaction to an annual subscription based on your usage. Most of our products are at a transactional price of $0.04 and are discounted greatly for those that subscribe for a year.  Our pricing model varies with your use case and from Business targets to Consumer targets.


        The supported pricing models for Versium’s data are Yearly License and Usage-based.
Versium offers free samples for individual data requirements.
Get talking to a member of the Versium team to receive custom pricing options,
                information about data subscription fees, and quotes for Versium’s data offering tailored to your use case.","","","https://versium.com/","https://datarade.ai/data-providers/versium/
"
"OceanFrogs","","USA","Explore OceanFrogs’ datasets, databases, and data feeds.
OceanFrogs’ APIs and datasets range in cost from $1,000 / purchase to
          $25,000 / year.
OceanFrogs offers free samples for individual data requirements.
Get talking to a member of the OceanFrogs team to receive custom pricing options,
                information about data subscription fees, and quotes for OceanFrogs’ data offering tailored to your use case.","https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_b8ed7d029f0df6fa.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_ac75f8f55c2ad218.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_eb1fb33732d64ced.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_9a09c0ddc721d2d9.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_6d6280eda2975c04.png"" ","","https://www.oceanfrogs.com","https://datarade.ai/data-providers/oceanfrogs/
"
"Donuka","5.0(1)Verified Data Provider","USA","Explore Donuka’s datasets, databases, and data feeds.
The cost depends on the volume of records received


        Donuka’s APIs and datasets range in cost from $1 / record to
          $120,000 / year.
Donuka offers free samples for individual data requirements.
Get talking to a member of the Donuka team to receive custom pricing options,
                information about data subscription fees, and quotes for Donuka’s data offering tailored to your use case.","","Kirill Parkhimchik,Hidden Company","https://donuka.com/","https://datarade.ai/data-providers/donuka/
"
"Buferto","","Russia","Learn about Buferto’s prices, subscription cost, and API pricing.
The supported pricing models for Buferto’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Buferto team to receive custom pricing options,
                information about data subscription fees, and quotes for Buferto’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/buferto","https://datarade.ai/data-providers/buferto/
"
"Qinox Tech","","USA","Learn about Qinox Tech’s prices, subscription cost, and API pricing.
The supported pricing models for Qinox Tech’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Qinox Tech team to receive custom pricing options,
                information about data subscription fees, and quotes for Qinox Tech’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/qinox-tech","https://datarade.ai/data-providers/qinox-tech/
"
"flexEngage","","USA","Learn about flexEngage’s prices, subscription cost, and API pricing.
The supported pricing models for flexEngage’s data are available by getting in contact with them via Datarade.
Get talking to a member of the flexEngage team to receive custom pricing options,
                information about data subscription fees, and quotes for flexEngage’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/flexengage","https://datarade.ai/data-providers/flexengage/
"
